SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
11,1,69.0,263.0,3.8115942028985508,0.05605285592497869,0.16176470588235295,0.043478260869565216,0.2631578947368421,0.631578947368421,0.2631578947368421,4.614035087719298,5.466633810036354,1.2463768115942029,4.0,2.269515971566375,4.8235294117647065,0.47050940873937036,0.24561403508771928,0.4258435806915362,4.0,1.7804878048780488,0.7797997881133276,0.0,0.0
110,1,69.0,259.0,3.753623188405797,0.0552003410059676,0.16176470588235295,0.10144927536231885,0.2631578947368421,0.6140350877192983,0.24561403508771928,4.543859649122807,5.750994247701238,1.3333333333333333,5.0,2.2841544376213596,5.583333333333334,0.40910228733516885,0.2631578947368421,0.40427276350357877,5.0,1.9775280898876404,1.037624507896059,0.057971014492753624,0.0
111,1,69.0,325.0,4.7101449275362315,0.06926683716965047,0.16176470588235295,0.057971014492753624,0.2631578947368421,0.6140350877192983,0.22807017543859648,5.701754385964913,7.748190830954169,1.3478260869565217,5.0,2.27446682602904,4.666666666666666,0.4873857484347944,0.3157894736842105,0.442851032772161,5.0,1.9952380952380953,0.9958082302548663,0.07246376811594203,0.0
112,1,68.0,201.0,2.9558823529411766,0.04411764705882353,0.16417910447761194,0.1323529411764706,0.23214285714285715,0.6071428571428571,0.32142857142857145,3.5892857142857144,4.168177215366604,1.2941176470588236,5.0,2.325309300696958,6.0,0.38755155011615966,0.17857142857142858,0.45630275348863153,5.0,1.9936974789915967,1.1021329487450324,0.04411764705882353,0.0
113,1,68.0,336.0,4.9411764705882355,0.07374890254609306,0.16417910447761194,0.014705882352941176,0.23214285714285715,0.625,0.23214285714285715,6.0,9.031258847117403,1.3088235294117647,4.0,2.2618982294385894,4.424242424242424,0.5112509696676264,0.2857142857142857,0.45736023711859164,4.0,1.7825059101654845,0.7426014464361432,0.08823529411764706,0.0
114,1,67.0,221.0,3.298507462686567,0.04997738579828132,0.16666666666666666,0.1791044776119403,0.2,0.6181818181818182,0.2727272727272727,4.0181818181818185,3.8848752737064665,1.2835820895522387,4.0,2.2484656616781065,4.434782608695652,0.5070069629274161,0.21818181818181817,0.37378417143370196,4.0,1.755859375,0.7591353896853963,0.07462686567164178,0.0
115,1,67.0,311.0,4.641791044776119,0.07033016734509272,0.15151515151515152,0.029850746268656716,0.19642857142857142,0.6071428571428571,0.26785714285714285,5.553571428571429,7.892273881017245,1.3432835820895523,5.0,2.2862878268287816,4.454545454545455,0.5132482876554407,0.26785714285714285,0.40983103902251955,5.0,1.920854271356784,0.9097748834106582,0.08955223880597014,0.0
116,1,68.0,207.0,3.0441176470588234,0.04543459174714662,0.16417910447761194,0.16176470588235295,0.30357142857142855,0.625,0.2857142857142857,3.6964285714285716,5.141346278791339,1.25,4.0,2.2155668509499464,4.461538461538462,0.4965925700405052,0.23214285714285715,0.36952215056503623,4.0,1.597938144329897,0.7139770161752561,0.0,0.0
117,1,66.0,183.0,2.772727272727273,0.04265734265734266,0.16923076923076924,0.16666666666666666,0.35185185185185186,0.6111111111111112,0.2962962962962963,3.388888888888889,4.262237284181474,1.3333333333333333,5.0,2.3021821067678463,5.590909090909091,0.4117724093405904,0.25925925925925924,0.4979039766200627,5.0,2.0058252427184464,0.9325319329526212,0.06060606060606061,0.0
118,1,66.0,267.0,4.045454545454546,0.062237762237762236,0.16923076923076924,0.06060606060606061,0.24074074074074073,0.6296296296296297,0.25925925925925924,4.944444444444445,7.2121926811781885,1.2575757575757576,4.0,2.2432720509378012,4.666666666666666,0.48070115377238604,0.24074074074074073,0.4641427133238526,4.0,1.860759493670886,0.8181180653400822,0.045454545454545456,0.0
119,1,68.0,221.0,3.25,0.048507462686567165,0.16417910447761194,0.17647058823529413,0.26785714285714285,0.6071428571428571,0.26785714285714285,3.9464285714285716,6.013377943029549,1.3088235294117647,5.0,2.281492501306743,5.25,0.4345700002489034,0.26785714285714285,0.3416191044785814,5.0,1.9339130434782608,0.9421310779478332,0.029411764705882353,0.0
12,1,68.0,260.0,3.823529411764706,0.05706760316066725,0.16417910447761194,0.058823529411764705,0.26785714285714285,0.6071428571428571,0.21428571428571427,4.642857142857143,5.435334133506158,1.3235294117647058,5.0,2.249807451669476,4.458333333333334,0.5046297087856768,0.30357142857142855,0.4207044530938509,5.0,1.9420485175202156,0.8572215153551692,0.029411764705882353,0.0
120,1,66.0,251.0,3.803030303030303,0.058508158508158506,0.16923076923076924,0.10606060606060606,0.24074074074074073,0.6296296296296297,0.25925925925925924,4.648148148148148,5.902213871202195,1.2272727272727273,4.0,2.2248789308003536,4.411764705882353,0.5043058909814134,0.2222222222222222,0.440341206289897,4.0,1.7129963898916967,0.7233716839324955,0.06060606060606061,0.0
121,1,69.0,321.0,4.6521739130434785,0.06841432225063938,0.16176470588235295,0.10144927536231885,0.2807017543859649,0.6140350877192983,0.2631578947368421,5.631578947368421,7.143007517214123,1.289855072463768,5.0,2.246719155419761,4.921052631578947,0.4565525556467964,0.24561403508771928,0.4076530326943031,5.0,1.837465564738292,0.8810815740848793,0.057971014492753624,0.0
122,1,68.0,279.0,4.102941176470588,0.061237928007023705,0.16417910447761194,0.058823529411764705,0.19642857142857142,0.6428571428571429,0.21428571428571427,4.982142857142857,6.802382126681991,1.3823529411764706,5.0,2.294333028710646,5.25,0.43701581499250397,0.2857142857142857,0.5105517902770992,5.0,2.083440308087291,1.027623847122684,0.10294117647058823,0.0
123,1,67.0,188.0,2.8059701492537314,0.04251469923111714,0.16666666666666666,0.16417910447761194,0.2727272727272727,0.6181818181818182,0.2909090909090909,3.418181818181818,4.254369906303788,1.1791044776119404,3.0,2.184692937118365,4.163265306122449,0.5247546760725484,0.18181818181818182,0.38316479249968943,3.0,1.7152317880794703,0.6656304827141378,0.029850746268656716,0.0
124,1,67.0,225.0,3.3582089552238807,0.05088195386702849,0.16666666666666666,0.08955223880597014,0.2,0.6181818181818182,0.2727272727272727,4.090909090909091,4.056420275876928,1.462686567164179,6.0,2.3740081809108253,5.666666666666666,0.4189426201607339,0.2545454545454545,0.5471069987520919,6.0,2.36968085106383,1.2466886757860722,0.05970149253731343,0.0
125,1,67.0,240.0,3.582089552238806,0.054274084124830396,0.16666666666666666,0.05970149253731343,0.2,0.6,0.2727272727272727,4.363636363636363,7.003606574508955,1.3134328358208955,5.0,2.2885847790116975,5.1,0.44874211353170546,0.2727272727272727,0.4295255637667012,5.0,2.0077639751552794,0.9538015777135569,0.029850746268656716,0.0
126,1,68.0,273.0,4.014705882352941,0.05992098331870061,0.16417910447761194,0.11764705882352941,0.21428571428571427,0.6428571428571429,0.26785714285714285,4.875,6.93361377637953,1.3088235294117647,4.0,2.2740832970266753,4.913043478260869,0.4628665117841906,0.26785714285714285,0.2797302793807768,4.0,1.8729641693811074,0.9316714839555122,0.0,0.0
127,1,68.0,251.0,3.6911764705882355,0.05509218612818262,0.16417910447761194,0.08823529411764706,0.30357142857142855,0.625,0.21428571428571427,4.482142857142857,6.211400285482614,1.2647058823529411,5.0,2.215339594565373,5.181818181818182,0.42752167614419484,0.23214285714285715,0.44254232060021953,5.0,2.0397350993377485,1.075157713461492,0.07352941176470588,0.0
